ion_Z,target_name,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year,ref_id,citation_reference,doi
1,Ni,28,58.69,s,132.34,24.35,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,140.91,24.697,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,151.68,24.353,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,161.03,24.314,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,180.48,23.592,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,201.89,23.16,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,221.86,22.224,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,241.31,21.119,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,261.42,20.31,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,282.3,19.454,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,302.02,19.03,5,1982,Me1982b,P.Mertens and Th.Krist J.Appl.Phys. 53.7343,10.1063/1.330142
1,Ni,28,58.69,s,1.06,3.73,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,1.3,3.34,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,1.31,3.29,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,1.64,4.33,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,1.82,4.53,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,2.49,5.13,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,2.55,5.78,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,2.56,5.83,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,3.18,6.42,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,3.42,6.42,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,3.43,6.42,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,3.54,6.42,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,3.56,6.18,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,4.17,7.17,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,4.39,7.37,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,4.51,7.22,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,5.17,7.72,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,5.49,7.97,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,5.49,8.02,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,5.51,7.92,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,6.17,8.27,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,6.35,8.81,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,6.5,8.52,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,7.16,8.91,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,7.34,9.51,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,7.36,9.26,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,7.46,9.51,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,8.36,9.76,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,8.46,10.06,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
1,Ni,28,58.69,s,8.66,9.76,10,2002,Mö2002,S.P. Möller. A. Csete. T. Ichioka. H. Knudsen. U.I. Uggerhoj. and H.H. Andersen Phys. Rev. Lett. 88 (2002) 193201. and pers. comm. from S.P.Möller (see also An02),10.1103/physrevlett.88.193201
